No.,Food_ID,Nama Bahan Makanan,Fast_Food,Sumber,Tipe,Jenis_Olahan,Air (g),Energi (Kal),Protein (g),Lemak (g),Karbohidrat (g),Serat (g),Abu (g),Kalsium (Ca) (mg),Fosfor (P) (mg),Besi (Fe) (mg),Natrium (Na) (mg),Kalium (Ka) (mg),Tembaga (Cu) (mg),Seng (Zn) (mg),Retinol (vit. A) (mcg),β-karoten (mcg),Karoten total (mcg),Thiamin (vit. B1) (mg),Riboflavin (vit. B2) (mg),Niasin (mg),Vitamin C (mg),BDD (%),Mentah / Olahan,Kelompok Makanan,Sumber TKPI 2019,Fast_Food_New,Tipe_New,Jenis_Olahan_New,Mentah / Olahan_New,Kelompok Makanan_New,Fast_Food_New_0,Fast_Food_New_1,Tipe_New_0,Tipe_New_1,Jenis_Olahan_New_0,Jenis_Olahan_New_1,Jenis_Olahan_New_2,Jenis_Olahan_New_3,Jenis_Olahan_New_4,Jenis_Olahan_New_5,Jenis_Olahan_New_6,Jenis_Olahan_New_7,Jenis_Olahan_New_8,Jenis_Olahan_New_9,Jenis_Olahan_New_10,Mentah / Olahan_New_0,Mentah / Olahan_New_1,Kelompok Makanan_New_0,Kelompok Makanan_New_1,Kelompok Makanan_New_2,Kelompok Makanan_New_3,Kelompok Makanan_New_4,Kelompok Makanan_New_5,Kelompok Makanan_New_6,Kelompok Makanan_New_7,Kelompok Makanan_New_8, Daging Ayam, Daging Kambing, Daging Kerbau, Daging Sapi, Ikan, Kedelai, Sayur, Telur,Beras,Biji-bijian,Buah,Daging Ayam,Daging Babi,Daging Kambing,Daging Sapi,Ikan,Kedelai,Sayur,Susu,Telur Ayam,Tepung,Umbi-umbian
121,FNT121,"Kelapa Muda Daging, Segar",Tidak,Buah,Makanan Ringan,Mentah,83.3,68,1.0,0.9,14.0,0.0,0.8,7.0,30.0,1.0,18.0,564.6,0.14,0.4,0.0,0.0,0.0,0.06,0.02,0.6,4.0,53,Tunggal,Buah,DABM01964,0,1,6,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
122,FNT122,"Kedondong, Segar",Tidak,Buah,Makanan Ringan,Mentah,87.8,47,0.5,0.2,10.4,2.7,0.6,7.0,58.0,0.8,2.0,0.0,0.0,0.2,0.0,167.0,0.0,0.07,0.04,0.4,32.0,58,Tunggal,Buah,KZGMI02001,0,1,6,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
123,FNT123,"Langsat, Segar",Tidak,Buah,Makanan Ringan,Mentah,84.1,56,0.9,0.2,14.3,1.4,0.5,17.0,24.0,1.1,1.0,232.0,0.09,0.2,0.0,0.0,0.0,0.07,0.0,0.8,9.0,64,Tunggal,Buah,DABM01964,0,1,6,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
124,FNT124,"Lemon ,Segar",Tidak,Buah,Makanan Ringan,Mentah,92.2,34,0.5,0.8,6.2,0.1,0.3,23.0,20.0,0.3,31.0,140.0,0.1,0.2,0.0,0.0,0.0,0.09,0.12,0.3,50.0,100,Tunggal,Buah,KZGMI02001,0,1,6,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
125,FNT125,"Mangga, Segar",Tidak,Buah,Makanan Ringan,Mentah,86.6,52,0.7,0.0,12.3,1.6,0.2,20.0,16.0,1.0,3.0,140.0,0.33,0.0,0.0,316.0,0.0,0.03,0.01,0.3,12.0,65,Tunggal,Buah,KZGMI02001,0,1,6,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
126,FNT126,"Manggis, Segar",Tidak,Buah,Makanan Ringan,Mentah,83.0,63,0.6,0.6,15.6,1.5,0.2,8.0,12.0,0.8,10.0,61.9,0.1,0.1,0.0,0.0,0.0,0.03,0.03,0.3,5.0,29,Tunggal,Buah,DABM01964,0,1,6,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
127,FNT127,"Markisa, Segar",Tidak,Buah,Makanan Ringan,Mentah,64.7,144,3.5,1.2,29.8,11.4,0.8,27.0,203.0,1.4,37.0,453.8,0.11,0.1,0.0,969.0,691.0,0.02,0.17,2.0,10.0,48,Tunggal,Buah,KZGPI01990,0,1,6,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
128,FNT128,"Melon, Segar",Tidak,Buah,Makanan Ringan,Mentah,90.8,37,0.6,0.4,7.8,1.0,0.5,12.0,14.0,0.4,167.0,167.0,0.3,0.1,0.0,1.0,0.0,0.02,0.1,0.0,0.2,58,Tunggal,Buah,BKP,0,1,6,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129,FNT129,"Nanas, Segar",Tidak,Buah,Makanan Ringan,Mentah,88.9,40,0.6,0.3,9.9,0.6,0.3,22.0,14.0,0.9,18.0,111.0,0.03,0.1,0.0,17.0,90.0,0.02,0.04,0.2,22.0,53,Tunggal,Buah,KZGPI01990,0,1,6,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
130,FNT130,Jambu Biji,Tidak,Buah,Makanan Ringan,Mentah,86.0,49,0.9,0.3,12.2,2.4,0.6,14.0,28.0,1.1,10.0,52.8,0.02,0.3,0.0,27.0,25.0,0.02,0.03,0.8,87.0,82,Tunggal,Buah,DABM01964,0,1,6,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
131,FNT131,Jeruk Bali,Tidak,Buah,Makanan Ringan,Mentah,86.3,48,0.6,0.2,12.4,0.8,0.5,23.0,27.0,0.5,21.0,366.1,171.25,0.1,0.0,33.0,20.0,0.04,0.0,0.4,43.0,62,Tunggal,Buah,DABM01964,0,1,6,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
132,FNT132,"Pepaya, Segar",Tidak,Buah,Makanan Ringan,Mentah,86.7,46,0.5,12.0,12.2,1.6,0.6,23.0,12.0,1.7,4.0,221.0,0.02,0.3,0.0,1.038,365.0,0.04,0.06,0.4,78.0,75,Tunggal,Buah,DABM01964,0,1,6,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
133,FNT133,Pisang Ambon,Tidak,Buah,Makanan Ringan,Mentah,72.9,108,1.0,0.8,24.3,1.9,1.0,20.0,30.0,0.2,10.0,0.0,0.2,0.2,0.0,37.0,0.0,0.05,0.11,0.1,9.0,75,Tunggal,Buah,KZGMI02001,0,1,6,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
134,FNT134,Rambutan Segar,Tidak,Buah,Makanan Ringan,Mentah,80.5,69,0.9,0.1,18.1,0.8,0.4,16.0,16.0,0.5,16.0,104.2,0.17,0.1,0.0,0.0,0.0,0.0,0.07,0.5,58.0,40,Tunggal,Buah,DABM01964,0,1,6,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
135,FNT135,Salak,Tidak,Buah,Makanan Ringan,Mentah,78.0,77,0.4,0.0,20.9,0.0,0.7,28.0,18.0,4.2,0.0,0.0,0.08,0.2,0.0,48.0,0.0,0.04,0.0,0.0,2.0,93,Tunggal,Buah,DABM01964,0,1,6,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
136,FNT136,"Sirsak, Segar",Tidak,Buah,Makanan Ringan,Mentah,81.7,65,1.0,0.3,16.3,3.2,0.7,14.0,27.0,0.6,2.0,298.9,0.08,1.0,0.0,8.0,10.0,0.07,0.08,0.7,20.0,68,Tunggal,Buah,DABM01964,0,1,6,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
137,FNT137,"Srikaya, Segar",Tidak,Buah,Makanan Ringan,Mentah,83.4,63,1.1,0.5,13.9,2.1,1.1,127.0,30.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.08,0.0,0.0,28.0,48,Tunggal,Buah,KZGPI01990,0,1,6,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
138,FNT138,"Durian, Segar",Tidak,Buah,Makanan Ringan,Mentah,65.0,134,2.5,3.0,28.0,3.5,8.0,7.0,44.0,1.3,1.0,601.0,0.12,0.3,0.0,146.0,175.0,0.1,0.19,136.5,53.0,22,Tunggal,Buah,DABM01964,0,1,6,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
139,FNT139,Cempedak Segar,Tidak,Buah,Makanan Ringan,Mentah,67.0,116,3.0,0.4,28.6,3.4,1.0,20.0,30.0,1.5,26.0,243.7,0.0,0.0,0.0,79.0,200.0,0.0,0.0,0.5,15.0,30,Tunggal,Buah,DABM01964,0,1,6,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
140,FNT140,"Buah Naga Merah, Segar",Tidak,Buah,Makanan Ringan,Mentah,85.7,71,1.7,3.1,9.1,3.2,0.4,13.0,14.0,0.4,128.0,128.0,0.0,0.4,0.0,0.0,0.0,0.5,0.3,0.5,1.0,67,Tunggal,Buah,BKP,0,1,6,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
141,FNT141,"Duku, Segar",Tidak,Buah,Makanan Ringan,Mentah,82.0,63,1.0,0.2,16.1,4.3,0.7,18.0,9.0,0.9,2.0,147.5,0.09,0.2,0.0,0.0,0.0,0.05,0.15,1.5,9.0,64,Tunggal,Buah,DABM01964,0,1,6,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
142,FNT142,"Kesemek, Segar",Tidak,Buah,Makanan Ringan,Mentah,78.2,78,0.8,0.4,20.0,0.6,0.6,6.0,26.0,0.3,0.3,34.5,0.13,0.1,0.0,109.0,2.71,0.05,0.0,0.1,11.0,97,Tunggal,Buah,DABM01964,0,1,6,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
143,FNT143,"Blewah, Segar",Tidak,Buah,Makanan Ringan,Mentah,90.2,34,0.8,0.2,8.2,0.9,0.7,9.0,15.0,0.2,16.0,267.0,0.04,0.2,0.0,2.029,0.0,0.04,0.02,0.7,37.0,100,Tunggal,Buah,TGMF02006,0,1,6,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
144,FNT144,Bihun Goreng Instan,Ya,Tepung,Makanan Berat,Goreng,9.0,381,6.1,3.9,80.3,0.0,0.7,266.0,151.0,2.9,928.0,0.0,0.0,0.0,58.0,0.0,400.0,0.37,0.0,0.0,0.0,100,Olahan,Serealia,KZGMS01993,1,0,3,0,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
145,FNT145,Bika Ambon,Tidak,Tepung,Makanan Ringan,Kukus,51.5,199,2.1,1.5,44.4,0.3,0.6,45.0,28.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,408.0,0.1,0.0,0.0,0.0,100,Olahan,Serealia,KZGPI01990,0,1,5,0,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
146,FNT146,"Kelepon, Kue",Tidak,Tepung,Makanan Ringan,Kukus,49.6,215,3.7,3.7,41.8,1.0,1.2,232.0,45.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,872.0,0.09,0.07,0.2,0.0,100,Olahan,Serealia,KZGMI02001,0,1,5,0,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
147,FNT147,Kue Sus,Tidak,Tepung,Makanan Ringan,Kukus,56.6,221,7.5,10.2,24.8,0.0,0.9,105.0,85.0,2.5,0.0,0.0,0.0,0.0,26.0,0.0,1.3,0.12,0.0,0.0,0.0,100,Olahan,Serealia,KZGMS01993,0,1,5,0,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
148,FNT148,Martabak Mesir,Tidak,"Tepung, Telur, Daging Ayam, Daging Sapi",Makanan Berat,Goreng,40.2,278,5.1,8.6,45.0,0.0,1.1,49.0,168.0,3.4,193.0,123.0,0.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,Olahan,Serealia,KZGMI02001,0,0,3,0,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
149,FNT149,Mie Aceh Rebus,Tidak,"Tepung, Telur, Daging Ayam",Makanan Berat,Rebus,74.6,113,3.0,3.2,18.1,0.0,1.1,22.0,44.0,1.4,191.0,36.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,Olahan,Serealia,KZGMI02001,0,0,9,0,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150,FNT150,Mie Pangsit Basah,Tidak,"Tepung, Telur, Daging Ayam",Makanan Berat,Rebus,79.2,105,5.9,4.9,9.4,0.0,0.7,208.0,48.0,2.0,530.0,0.0,0.0,0.0,25.0,0.0,620.0,0.46,0.0,0.0,0.0,100,Olahan,Serealia,KZGMS01993,0,0,9,0,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
151,FNT151,Singkong Goreng,Tidak,Umbi-umbian,Makanan Ringan,Goreng,0.0,202,1.38,7.91,31.85,1.5,0.0,0.0,0.0,0.0,281.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,Olahan,Umbi,0,0,1,3,0,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
